#{"t_start": 1626702195.922171, "env_id": null}
r,l,t
0.048044,2,22064.648561
-1.409909,2,22065.347127
-0.767328,2,22066.047209
-4.434162,2,22066.780807
-0.921877,2,22067.452932
-2.023162,2,22068.129835
-4.892588,2,22068.849879
-5.697326,2,22069.568445
-2.125737,2,22070.257013
-1.543514,2,22070.957401
-2.394692,3,22071.714603
-1.107279,2,22072.42075
0.613643,2,22073.111464
-0.062168,2,22073.828392
-12.182829,3,22074.599348
-6.155442,2,22075.291777
0.320715,2,22076.006769
-3.25192,2,22076.762099
-1.921783,2,22077.451901
-0.518628,2,22078.142405
-5.543984,2,22078.830499
-3.827481,2,22079.529825
-1.96144,2,22080.194658
-8.474152,3,22081.043381
-9.415974,2,22081.752741
-5.138437,2,22082.447447
-3.018642,2,22083.157067
-4.405156,2,22083.860981
-1.299577,2,22084.544509
-3.857742,2,22085.227851
-5.179924,2,22085.915321
-6.235884,2,22086.655029
-4.550916,2,22087.332386
-0.119524,2,22087.994269
-3.20365,2,22088.665688
0.234391,2,22089.345639
-3.92405,3,22090.095011
-0.838933,2,22090.783288
-8.657154,2,22091.461859
-3.586771,2,22092.140302
-19.209558,4,22093.058187
-1.094431,2,22093.741725
0.965777,2,22094.459922
-2.88027,2,22095.170961
-1.163917,2,22095.875879
-2.497061,2,22096.596513
-1.013102,2,22097.317813
-27.388563,5,22098.285027
-0.352128,2,22098.996135
-4.053661,2,22099.696899
-1.753581,2,22100.413064
0.168978,2,22101.138465
-0.24293,2,22101.844625
-2.398388,2,22102.572979
-1.727353,2,22103.264542
-18.652508,4,22104.111108
-2.925593,2,22104.818772
-4.221232,2,22105.493288
-4.691595,2,22106.20767
-11.826356,4,22107.059953
-0.37622,2,22107.74392
-0.169228,2,22108.460526
-6.108193,2,22109.160597
-2.234225,2,22109.83335
-1.88812,2,22110.551701
-0.978335,2,22111.272797
-1.250163,2,22111.954458
-2.185753,2,22112.658974
-0.054061,2,22113.384657
-0.147695,2,22114.074845
0.4695,2,22114.788116
-0.25138,2,22115.484487
-3.208259,2,22116.215949
-13.369049,3,22116.996412
-0.081431,2,22117.689474
-3.434058,2,22118.371714
-16.935817,8,22119.476371
0.626429,2,22120.168721
-4.484981,2,22120.874718
-0.5669,2,22121.594519
-3.856707,2,22122.285888
-1.763463,2,22123.029735
-0.272178,2,22123.778315
-0.529268,2,22124.472796
-0.394438,2,22125.154603
-1.243779,2,22125.88932
-4.228144,2,22126.593016
-4.595117,2,22127.300576
-1.736563,2,22127.989435
-2.081831,2,22128.674896
0.721148,2,22129.353842
-2.682331,2,22130.091761
-2.331567,2,22130.809619
-20.814055,4,22131.768253
0.373368,2,22132.466398
-1.07112,2,22133.155025
-3.467807,2,22133.829286
-11.927715,3,22134.636578
-4.845557,2,22135.344983
-0.786155,2,22136.04521
-6.256245,2,22136.714522
-0.447337,2,22137.40311
0.216,2,22138.099363
-2.535038,2,22138.825363
-1.378832,2,22139.524141
-4.592557,3,22140.266719
-3.929627,2,22140.968011
-3.230038,2,22141.701504
-6.798364,2,22142.416534
-2.006828,2,22143.131189
-0.631753,2,22143.858106
-0.794651,2,22144.590541
-3.427492,2,22145.321113
-0.574324,2,22145.997862
-4.572387,2,22146.679044
-5.829422,2,22147.350367
-0.545479,2,22148.087459
-0.806095,2,22148.778712
-3.147477,2,22149.480957
-2.238002,2,22150.20097
-1.014353,2,22150.898506
-1.480453,2,22151.589802
-9.431826,3,22152.364022
-4.705961,2,22153.032436
-2.460906,2,22153.705114
-10.679626,3,22154.453494
-1.076016,2,22155.188783
-0.572524,2,22155.903225
-3.36043,2,22156.628366
0.111358,2,22157.315102
-0.872482,2,22158.029525
-0.450531,2,22158.76684
-2.683065,2,22159.490358
-5.576544,2,22160.218161
-8.906308,3,22161.040122
-9.933705,2,22161.758205
-10.191383,2,22162.453201
-5.25222,2,22163.159334
-10.849268,3,22163.93657
-2.315261,2,22164.639548
-2.844509,2,22165.3846
-1.25906,2,22166.051416
-0.404106,2,22166.738527
-2.224387,2,22167.450913
-5.682192,2,22168.154107
-5.760444,2,22168.845982
-1.616896,2,22169.555492
-2.446261,2,22170.280222
-5.260645,2,22170.978128
-2.542875,2,22171.654331
0.382189,2,22172.384046
0.410906,2,22173.083161
-0.09995,2,22173.79375
-2.931439,2,22174.515719
-4.046587,2,22175.204903
-0.240998,2,22175.896387
-1.454767,2,22176.562304
-0.263119,2,22177.267848
-4.030385,2,22177.977205
-4.162467,3,22178.837533
-0.1878,2,22179.565057
-3.8597,2,22180.244674
-0.388121,2,22180.92228
-0.615851,2,22181.630021
-4.230366,2,22182.354039
-6.108453,3,22183.190784
-16.150347,4,22184.053648
0.324015,2,22184.801616
-1.522214,2,22185.539797
-0.085639,2,22186.266133
0.372742,2,22186.970596
-2.346928,2,22187.720142
-0.769474,2,22188.410627
0.26612,2,22189.113888
-0.225823,2,22189.845612
-7.844917,2,22190.536226
-3.864383,2,22191.259021
-3.206172,2,22191.989317
-0.995059,2,22192.646231
-1.247227,2,22193.378225
-1.37944,2,22194.085949
-2.554379,2,22194.789911
-2.539055,2,22195.481925
-0.562021,2,22196.205273
-2.525475,2,22196.932987
-1.542401,2,22197.632346
-1.817451,2,22198.326817
-0.257363,2,22199.047894
0.070811,2,22199.735106
-0.367409,2,22200.447658
-13.987965,3,22201.301197
-13.370131,4,22202.118357
0.936112,2,22202.80835
-6.911848,2,22203.483425
-0.344524,2,22204.215627
-0.709399,2,22204.9219
-1.530113,2,22205.634108
-4.905861,2,22206.307338
-5.325777,2,22207.005907
-1.513077,2,22207.730382
-1.672432,2,22208.426905
-0.47708,2,22209.130088
0.330471,2,22209.816906
-2.014188,2,22210.527056
-2.677104,2,22211.227181
-1.61929,2,22211.905012
-1.367565,2,22212.618585
1.203437,2,22213.347448
-6.701072,2,22214.025496
-0.296471,2,22214.706816
-2.346761,2,22215.380197
-3.532401,2,22216.047287
-9.875614,3,22216.822297
-6.447604,3,22217.557351
-3.094387,2,22218.279329
-4.378745,2,22218.975199
-2.375144,2,22219.652369
1.01698,2,22220.365131
-11.603334,3,22221.12457
-0.753594,2,22221.842274
-0.883461,2,22222.549277
-0.085865,2,22223.285616
0.144234,2,22224.070352
-0.327587,2,22224.799954
0.405338,2,22225.507239
-4.519786,2,22226.172074
-3.329676,2,22226.865067
-5.196263,2,22227.53389
-5.153763,2,22228.207262
-11.778409,2,22228.897606
-0.463426,2,22229.63295
0.462836,2,22230.351449
-2.728094,2,22231.082582
-3.488428,2,22231.820222
-1.724804,2,22232.526922
-1.600202,2,22233.262831
-2.909474,2,22234.035729
-1.03709,2,22234.753418
-2.724382,2,22235.445353
-18.28591,5,22236.372671
-3.216303,2,22237.096924
-4.624534,2,22237.791487
-1.854956,2,22238.466865
-0.817618,2,22239.143569
-4.210917,2,22239.84522
-3.463366,2,22240.532069
-3.12662,2,22241.199904
-8.898954,3,22241.947144
-0.576029,2,22242.670801
-6.566624,2,22243.379413
0.083116,2,22244.042763
-5.221368,2,22244.715929
-15.659305,4,22245.549714
-5.381571,2,22246.253618
-4.287002,2,22246.977998
-2.601319,2,22247.700641
-0.09458,2,22248.446828
-5.382949,2,22249.164399
-1.780869,2,22249.87309
-2.010999,2,22250.584237
1.409484,2,22251.285992
-0.772782,2,22251.980558
-6.547238,2,22252.675162
-0.138092,2,22253.400803
-0.729644,2,22254.116227
-4.045829,3,22254.914302
-0.832563,2,22255.642563
-3.267257,2,22256.350562
-1.883373,2,22257.059738
-6.878484,2,22257.777704
-2.429619,2,22258.506386
-0.327587,2,22259.175138
-3.380102,2,22259.864217
-1.044585,2,22260.574331
-8.175695,3,22261.340518
-1.358585,2,22262.030742
-8.974884,3,22262.8754
-3.257873,2,22263.599907
-3.350905,2,22264.300192
-0.333748,2,22264.991473
-6.175945,2,22265.676956
-15.230475,3,22266.511049
-0.925642,2,22267.190733
-6.082096,2,22267.890592
-5.378661,2,22268.59961
-13.971394,4,22269.540696
-0.163654,2,22270.237398
-7.648557,3,22271.009834
-1.726516,3,22271.749113
-6.584809,2,22272.417767
0.220218,2,22273.115328
-4.546443,2,22273.782599
-3.165146,2,22274.473647
-2.389485,2,22275.174412
-0.28383,2,22275.887569
-3.735239,2,22276.604841
-2.123,2,22277.2877
-0.30995,2,22278.015641
-3.065711,2,22278.714588
-1.997549,2,22279.436543
-4.921155,2,22280.13248
-0.791124,2,22280.82774
-5.056671,2,22281.541859
-1.110139,2,22282.260978
-1.996104,2,22282.990115
-1.659455,2,22283.66679
-8.427061,3,22284.468251
-3.936192,2,22285.185007
-1.083989,2,22285.881934
-2.823217,2,22286.589961
-1.644769,2,22287.323907
-1.125842,2,22288.005316
0.067467,2,22288.709692
-0.381497,2,22289.414375
-0.976304,2,22290.147205
-5.928771,2,22290.825448
-3.381836,2,22291.48002
-0.821665,2,22292.160331
-3.927667,2,22292.843109
-2.675083,2,22293.490937
-4.365609,2,22294.231414
-5.035879,2,22294.887621
0.486896,2,22295.572622
-2.27899,3,22296.312986
-35.731622,6,22297.341276
-5.683593,2,22298.055151
-1.5359,2,22298.766651
1.075881,2,22299.491595
-5.410356,2,22300.184463
-2.027645,2,22300.912495
-3.721185,2,22301.646972
-0.382897,2,22302.346111
-0.688036,2,22303.092631
-0.950798,2,22303.823741
-8.3599,2,22304.519588
-0.176991,2,22305.205637
1.327616,2,22305.869787
0.305997,2,22306.569154
-0.054581,2,22307.271118
-3.660318,2,22307.955609
-2.434168,2,22308.657043
0.422297,2,22309.383716
0.264368,5,22310.309582
-0.024499,2,22310.993341
-2.201024,2,22311.650855
-3.708004,2,22312.389158
-3.110298,2,22313.110937
-0.873363,2,22313.859398
-1.761977,2,22314.613877
-3.416489,2,22315.310489
0.782745,2,22315.995852
0.154012,2,22316.67743
-3.499593,2,22317.401986
-7.269329,2,22318.114968
-0.083187,2,22318.861722
-6.970225,3,22319.600333
-2.695744,2,22320.261566
-4.124862,2,22320.967342
-3.436017,2,22321.657367
-9.010318,3,22322.395798
-2.367024,2,22323.074812
-2.10976,2,22323.782961
-3.463525,2,22324.539105
-18.29312,3,22325.357764
0.345463,2,22326.054984
-27.407839,5,22327.063264
-2.026571,2,22327.758361
-6.482781,2,22328.477737
-3.307618,2,22329.163844
-12.152649,3,22329.942119
-5.523996,2,22330.657929
-0.941708,2,22331.381601
-2.475724,2,22332.091915
-0.942671,2,22332.771401
0.216879,2,22333.471142
-3.367828,2,22334.187503
-0.746548,2,22334.944868
-2.821113,2,22335.657583
-2.2994,2,22336.380286
-6.060866,2,22337.069504
-5.844857,2,22337.744229
-2.696463,2,22338.431374
-4.2726,2,22339.164887
-8.677016,2,22339.839582
-1.819196,2,22340.519816
-2.094768,2,22341.204208
-16.076228,3,22341.962937
-2.084603,2,22342.65031
0.012562,2,22343.341354
0.354178,2,22344.055069
-1.235477,2,22344.746796
-8.649079,3,22345.506032
-0.283595,2,22346.164544
0.029659,2,22346.844191
-1.623749,2,22347.517406
0.734632,2,22348.176655
-3.814209,2,22348.873266
-7.276139,3,22349.752705
-2.277214,3,22350.528645
-0.447399,2,22351.211432
-1.388504,2,22351.89853
0.169472,2,22352.56478
-3.083911,2,22353.251311
-5.130479,2,22353.961174
-2.801094,2,22354.661776
-1.383019,2,22355.369498
-8.879618,6,22356.414938
-0.769835,2,22357.121162
-0.76879,2,22357.80482
-1.125718,2,22358.474338
-5.983926,2,22359.184668
-0.17742,2,22359.879701
-0.692946,2,22360.563321
-5.256829,2,22361.28303
-9.320406,3,22362.029059
0.124108,2,22362.712903
-0.237543,2,22363.413056
-3.608457,2,22364.158655
-2.460606,2,22364.857863
0.149895,2,22365.562035
-1.0365,2,22366.300339
-2.012024,2,22366.996253
-2.886274,2,22367.682645
-9.55031,2,22368.373177
-9.43244,3,22369.167584
-0.67716,2,22369.867517
-0.200138,2,22370.545154
-5.553405,2,22371.251873
-11.934744,4,22372.200526
-0.592722,2,22372.928741
-2.907602,2,22373.650999
-5.92779,2,22374.355581
-6.984977,2,22375.075842
-6.829651,2,22375.758551
-0.870088,2,22376.475023
-4.467618,3,22377.303739
-3.816358,2,22378.013032
0.308685,2,22378.716744
-1.250178,2,22379.462816
-0.044155,2,22380.16679
-4.841228,2,22380.87418
-6.730617,3,22381.725037
-6.763686,2,22382.418931
-1.10111,2,22383.133259
-1.526901,2,22383.90837
-2.147735,2,22384.577552
-0.944226,2,22385.290339
-6.507878,3,22386.101725
-1.460587,2,22386.792974
-0.452376,2,22387.488372
-20.546878,6,22388.486226
-1.970627,2,22389.21329
-8.730134,3,22389.994269
-2.222881,2,22390.691412
-6.289249,2,22391.385466
0.199837,2,22392.10758
-3.615589,2,22392.786832
-2.086446,2,22393.456945
-3.450775,2,22394.127346
-8.004349,2,22394.806194
-7.113626,3,22395.597565
-8.915999,3,22396.419038
-3.688279,2,22397.111148
-0.609203,2,22397.846779
-3.946708,2,22398.598373
-1.701757,2,22399.365239
-1.229161,3,22400.243408
-6.594005,2,22400.955248
-7.959418,2,22401.637963
-0.333255,2,22402.341733
-1.747128,2,22403.093419
-2.450879,2,22403.794461
0.32816,2,22404.500772
-0.621157,2,22405.179654
-0.911549,2,22405.869452
-8.281155,3,22406.643487
-0.025819,2,22407.330048
-0.7473,2,22408.069803
0.575315,2,22408.802494
-1.985557,2,22409.507587
-3.762993,2,22410.196334
-2.438678,2,22410.898852
-0.183187,2,22411.61108
-32.610466,6,22412.616623
0.489267,2,22413.308883
-3.87343,2,22413.98944
-10.033769,3,22414.758365
-9.530526,3,22415.521038
-2.252387,2,22416.208996
-1.727026,2,22416.946142
-5.496679,2,22417.639738
-5.25103,2,22418.350711
-2.163545,2,22419.052387
-4.594466,2,22419.753486
-0.216504,2,22420.443869
-0.847204,2,22421.144006
-8.179347,2,22421.814173
-6.502026,2,22422.550407
-0.465197,2,22423.254333
-1.483124,2,22423.944902
-14.568393,3,22424.701116
-3.913211,2,22425.412396
-3.344119,2,22426.131435
-0.087524,2,22426.834379
-6.38779,2,22427.486543
-0.468157,2,22428.176286
-1.225851,2,22428.855994
-2.006764,3,22429.71474
-4.612615,2,22430.40338
-7.495444,2,22431.073079
-0.480869,2,22431.78364
-1.44671,2,22432.522468
-3.514844,2,22433.235926
-2.976992,2,22433.93044
-1.311536,2,22434.611266
-3.596951,2,22435.328715
-0.604371,2,22436.052061
-3.659957,2,22436.734563
-0.332632,2,22437.413449
-4.386422,2,22438.114173
-3.741734,2,22438.802071
-1.484339,2,22439.515316
-19.987407,4,22440.382636
-0.421587,2,22441.072492
-0.681776,2,22441.843861
-1.354812,2,22442.549407
-7.932122,2,22443.259615
-2.054648,2,22443.981256
-33.797929,6,22444.998876
0.244135,2,22445.646607
0.036259,2,22446.320939
0.180098,2,22447.007445
-4.467921,2,22447.725955
-2.027543,2,22448.449596
-0.155296,2,22449.13118
-1.335193,2,22449.809708
-8.06601,3,22450.652713
-6.503695,2,22451.399752
-2.507974,2,22452.079971
-0.636988,2,22452.823259
-1.657138,2,22453.53089
-10.474842,3,22454.364673
-0.369671,2,22455.057979
-2.09063,2,22455.745407
-1.000845,2,22456.479194
0.863192,2,22457.171023
-0.761108,2,22457.899411
0.125859,2,22458.599025
-3.329406,2,22459.303449
-0.659685,2,22459.988804
-3.985926,2,22460.672404
-0.314016,2,22461.393774
-2.266659,2,22462.067869
-8.95775,3,22462.899262
-10.957054,3,22463.663302
-10.012959,3,22464.457094
-3.982132,2,22465.143281
0.346639,2,22465.841712
-4.97645,2,22466.551898
0.352653,2,22467.298759
-8.252013,3,22468.062195
-1.732989,2,22468.782722
-1.558493,2,22469.49826
-5.470256,2,22470.196792
-5.125583,2,22470.89674
-12.03887,3,22471.66174
-3.154818,2,22472.369464
-4.263304,2,22473.101115
-7.320074,3,22473.865695
-0.092177,2,22474.605412
-9.377049,3,22475.357387
-4.493233,2,22476.084065
-1.336177,3,22476.840873
-3.852939,2,22477.547748
-8.313709,4,22478.47828
-9.718408,3,22479.311841
-3.623218,2,22479.984651
-5.24939,2,22480.684792
-0.261872,2,22481.361227
-5.336558,2,22482.06833
-3.148823,2,22482.799724
-4.938619,2,22483.503819
-2.627345,2,22484.220005
-4.027059,3,22485.047249
-1.816361,2,22485.78399
-5.739508,2,22486.503234
-1.707358,2,22487.233388
-0.88972,2,22487.962141
-7.987323,2,22488.642089
-3.128339,2,22489.366331
-2.808332,2,22490.042002
-4.812811,2,22490.754894
-4.166442,2,22491.465035
-4.54978,3,22492.314373
-2.760296,2,22492.985593
-2.149512,2,22493.67717
-0.474949,2,22494.366757
-9.528512,3,22495.102357
-5.071971,2,22495.778951
-1.102675,2,22496.453296
-1.162253,2,22497.176325
-1.87878,2,22497.848106
-1.149938,2,22498.591591
-0.090414,3,22499.435122
0.779026,2,22500.137499
-10.821645,3,22500.957731
-0.318841,2,22501.652752
-21.19104,5,22502.557401
-10.473948,3,22503.354888
-5.065911,4,22504.245101
-0.599144,2,22504.92788
-9.29807,3,22505.771087
-1.867876,2,22506.449494
-5.660564,2,22507.142787
-1.478695,2,22507.845548
-1.283909,2,22508.551314
-3.972843,2,22509.280308
-7.081093,2,22509.998912
-3.571112,2,22510.744285
-1.559078,2,22511.461074
-18.858728,3,22512.29917
-6.691744,2,22513.013238
-5.229345,2,22513.730755
-15.676375,4,22514.651162
-3.6668,2,22515.318385
-3.748725,2,22516.021153
-1.829264,2,22516.715068
-0.353866,2,22517.410329
-5.798334,2,22518.079021
-2.882204,2,22518.765913
-3.708806,2,22519.455585
-2.135117,2,22520.177955
-5.377313,2,22520.875682
-3.751613,2,22521.597647
-4.325576,2,22522.291899
-5.389049,2,22523.00236
0.113173,2,22523.696341
-0.504679,2,22524.397177
-1.995713,2,22525.074664
-5.319637,3,22525.912142
-0.932438,2,22526.634589
0.51883,2,22527.324921
-10.295771,3,22528.119355
-5.873361,3,22528.886586
-6.943682,3,22529.645032
-0.34388,2,22530.344483
-0.279961,2,22531.044771
-10.884375,3,22531.883481
-0.609294,2,22532.62021
-6.002252,2,22533.330714
-3.925494,2,22534.004206
0.052078,2,22534.690261
-1.028488,2,22535.408575
-1.098743,2,22536.12201
0.961143,2,22536.833583
-7.166368,2,22537.563011
0.352597,2,22538.268867
-18.987779,4,22539.111232
-3.589665,2,22539.792681
-1.761871,2,22540.501938
-5.417083,3,22541.364183
-3.367461,2,22542.045269
-1.481271,2,22542.763363
-3.67892,2,22543.496204
-9.768204,3,22544.341985
-0.322195,2,22545.060071
-0.995693,2,22545.767648
-8.447948,2,22546.498301
-9.566203,2,22547.277508
0.214372,2,22548.009832
-15.330615,3,22548.747011
-0.174876,2,22549.437949
-2.5873,2,22550.131729
-2.440319,2,22550.841678
-12.304988,3,22551.703854
-0.943782,2,22552.386652
-1.549908,2,22553.104616
-15.159256,3,22553.834889
-9.969918,3,22554.646674
-2.02877,2,22555.354181
-4.434333,2,22556.044274
-4.320525,2,22556.763829
-8.51364,2,22557.498465
-6.691477,2,22558.191086
-11.874565,3,22559.008403
-4.873293,2,22559.710712
-0.207217,2,22560.439171
-0.832155,2,22561.102732
-3.538221,2,22561.799849
-2.279112,2,22562.5446
-5.750579,2,22563.257891
-1.893234,2,22563.95688
-6.181431,2,22564.678847
-1.410372,2,22565.371973
-27.337937,5,22566.320271
-1.389126,2,22567.02405
-10.454743,3,22567.813347
-7.240561,2,22568.542257
-3.874857,2,22569.226378
-2.877679,2,22569.904947
-8.202351,3,22570.763973
0.664292,2,22571.49302
0.164398,2,22572.19301
-2.712309,2,22572.905856
-1.374182,2,22573.624363
-1.053449,2,22574.345709
-4.652462,2,22575.043679
-1.702093,2,22575.729949
-3.188871,2,22576.434111
-7.396136,2,22577.164546
0.148336,2,22577.869421
-1.140454,2,22578.581586
0.495808,2,22579.27669
-5.685272,2,22579.99283
-3.34283,2,22580.724663
-5.629707,2,22581.408898
-2.578866,2,22582.109347
-1.080629,2,22582.846633
-1.474072,2,22583.603626
-9.770835,3,22584.45585
-0.243524,2,22585.179708
-3.769476,2,22585.861663
-3.2439,2,22586.523801
-2.524563,2,22587.192256
-1.541069,2,22587.866683
-4.318064,2,22588.550128
-8.97196,3,22589.357459
-4.64079,2,22590.063087
-1.775331,2,22590.719701
-6.037074,3,22591.445985
-8.429743,3,22592.233905
-0.479353,2,22592.949873
-0.327437,2,22593.655763
-8.519209,2,22594.354555
0.22454,2,22595.045249
-35.785321,6,22596.080867
-1.253401,2,22596.793074
-4.495663,3,22597.602667
0.324804,2,22598.296565
-0.687087,2,22598.998921
0.108563,2,22599.684453
-5.669819,2,22600.390396
-4.996121,2,22601.072761
-1.339404,2,22601.789324
-1.378701,2,22602.491296
-1.470272,2,22603.18629
-0.896943,2,22603.918849
0.124917,2,22604.605094
-6.567739,3,22605.470716
-5.854593,2,22606.166639
-0.988851,2,22606.92787
-2.350879,2,22607.641214
-5.027955,2,22608.36692
-0.402049,2,22609.08806
-2.084111,2,22609.77951
0.243184,2,22610.465895
-3.301451,2,22611.213078
-0.27902,2,22611.921749
-1.310988,2,22612.620906
-5.077226,2,22613.318357
-1.404249,2,22614.073288
0.026473,2,22614.816783
-0.97238,2,22615.529732
-2.563069,2,22616.227376
-10.005065,3,22617.02722
-2.476327,2,22617.690393
-0.468027,2,22618.406515
-3.541693,2,22619.074333
-5.58728,2,22619.774761
-1.796969,2,22620.454809
-7.49003,2,22621.170321
-1.078499,2,22621.864339
-13.209123,3,22622.669461
-2.838184,2,22623.383218
-6.572583,3,22624.180381
-6.449407,2,22624.906889
-2.969173,2,22625.591204
-5.960558,2,22626.337247
-3.762283,2,22627.025157
-0.744772,2,22627.752645
-1.986179,2,22628.492285
-0.389742,2,22629.175565
-2.532062,2,22629.902799
-0.586724,2,22630.602469
-1.501424,2,22631.315235
-2.971833,3,22632.12038
0.886573,2,22632.801577
-0.752879,2,22633.486069
-3.948207,2,22634.207983
0.939463,2,22634.919261
-0.603935,2,22635.666223
-4.100957,3,22636.465511
-1.88819,2,22637.153003
-2.491976,2,22637.883477
-3.509746,2,22638.585569
-4.023323,2,22639.26932
-3.163501,2,22639.97253
0.270821,2,22640.649121
0.40552,2,22641.34863
0.239152,2,22642.077382
-4.428963,2,22642.796686
-7.644251,3,22643.627449
-1.357951,2,22644.335937
-2.127027,2,22645.034567
-1.856736,2,22645.741551
0.374787,2,22646.458339
-5.981343,2,22647.166736
-2.522958,3,22647.963005
-4.931328,2,22648.710324
-2.822429,2,22649.406278
-0.718463,2,22650.088821
0.352261,2,22650.756251
-1.25312,2,22651.42952
-18.535182,4,22652.330257
-8.728065,3,22653.182501
-1.64793,2,22653.870307
-1.593774,2,22654.61459
-2.285445,2,22655.308143
-4.08941,2,22656.016959
-2.702821,2,22656.698524
-1.43468,2,22657.377292
0.414475,2,22658.059496
-3.943516,2,22658.739987
-0.21716,2,22659.42588
-0.092108,2,22660.14589
0.385573,2,22660.887196
-8.988227,3,22661.680913
-0.134157,2,22662.399367
-3.499166,2,22663.076727
-11.309804,3,22663.852596
-3.13314,2,22664.582286
-5.582818,2,22665.283891
-3.230192,2,22665.964234
-2.787344,2,22666.64467
-4.456238,2,22667.350895
-2.288591,2,22668.036124
0.820182,2,22668.742331
-1.094663,2,22669.424446
-0.074519,2,22670.124148
-3.636012,3,22670.906476
-5.996662,2,22671.578484
-6.753004,2,22672.263413
-4.063776,2,22672.985843
-1.923803,2,22673.700653
-0.323234,2,22674.435255
0.314575,2,22675.106632
-0.176168,2,22675.793032
-0.633738,2,22676.464216
-1.509962,2,22677.138508
0.456284,2,22677.801155
-0.132961,2,22678.478507
-6.690491,2,22679.16909
-2.439037,2,22679.869934
-11.16174,3,22680.620005
-2.441057,2,22681.319448
-3.575172,2,22682.010182
-6.394143,3,22682.832201
-2.249301,2,22683.519479
-4.783029,2,22684.237121
-3.845201,2,22684.95296
-0.474492,2,22685.681979
0.334256,2,22686.385213
-0.316835,2,22687.099238
-0.60643,2,22687.799657
-8.170484,3,22688.606061
-1.109237,3,22689.351146
-2.647913,2,22690.02387
-3.854666,2,22690.727412
0.23269,2,22691.43986
0.330509,2,22692.134848
0.429729,2,22692.8219
-3.205895,2,22693.527807
-1.408194,2,22694.212195
-7.808134,2,22694.919684
-0.604925,2,22695.610072
-6.486558,2,22696.335032
-1.509314,2,22697.010692
0.062955,2,22697.745037
-4.944934,2,22698.446879
-3.724057,3,22699.249822
-3.796544,2,22699.956477
-0.787145,2,22700.701199
-3.276323,2,22701.406986
-5.880767,2,22702.115828
-2.195349,2,22702.850942
-0.760586,2,22703.549749
-1.135499,2,22704.271301
-0.172547,2,22705.012364
-3.766831,2,22705.730392
-3.421518,2,22706.479628
-0.218688,2,22707.223938
-5.361155,2,22707.909319
-0.136947,2,22708.672063
-4.584586,2,22709.38994
0.431589,2,22710.063209
-3.260913,2,22710.788794
-2.168036,2,22711.512029
-1.588698,2,22712.196744
-0.839253,2,22712.936604
-4.215397,2,22713.631325
-1.535044,2,22714.369816
-3.273764,2,22715.072632
-5.534916,2,22715.772712
-2.406833,2,22716.513755
-2.379819,2,22717.231004
0.056798,2,22717.954198
-7.127258,2,22718.650315
-7.929082,3,22719.452054
-8.755871,3,22720.312932
-0.651869,2,22720.99736
-2.250281,2,22721.693644
-2.085064,2,22722.404236
-2.416423,2,22723.163684
-5.4731,2,22723.826802
-4.371936,2,22724.540212
-7.976823,2,22725.236174
-1.765354,2,22725.961383
-3.878563,2,22726.702158
-0.824196,2,22727.411154
-5.815142,2,22728.07823
-2.334858,2,22728.759966
-0.687961,2,22729.463698
-3.230185,2,22730.203607
1.093937,2,22730.886578
-3.523745,2,22731.580404
-1.700593,2,22732.254518
-6.338473,2,22732.923877
-3.65243,2,22733.589918
-7.89048,2,22734.266778
-4.583175,2,22734.977057
-0.444547,2,22735.679975
-1.427604,2,22736.391025
-1.047278,2,22737.06894
-5.413446,3,22737.806078
-15.23413,3,22738.599894
-7.979157,2,22739.296955
-2.236895,2,22740.004556
-0.347642,2,22740.718068
-1.238484,2,22741.409335
-3.06267,2,22742.091718
-3.629384,2,22742.780095
-9.367196,3,22743.527532
0.218043,2,22744.21818
-0.236079,2,22744.923992
-1.015574,2,22745.660691
-1.385263,2,22746.41401
0.194151,2,22747.11723
-10.296673,3,22747.89103
-0.245662,2,22748.58719
-0.558866,2,22749.296354
-0.953281,2,22750.010526
0.075341,2,22750.698045
-7.176171,2,22751.403879
-0.695256,3,22752.1587
-5.318449,2,22752.839907
-5.314185,2,22753.543666
-9.61607,2,22754.196419
-18.706302,4,22755.020076
-1.946149,2,22755.743311
-0.497505,2,22756.442671
-1.331812,2,22757.133278
-9.400241,3,22757.942525
-7.029576,2,22758.659306
-17.083119,4,22759.493574
-0.194757,2,22760.196625
-3.696868,2,22760.909999
-2.613776,2,22761.649011
-3.28896,2,22762.349859
-0.93048,2,22763.05658
-6.792277,2,22763.73568
-4.244393,2,22764.442541
-3.252443,2,22765.17211
0.24326,2,22765.91515
-3.35368,2,22766.669733
-2.294639,2,22767.389245
-10.247719,2,22768.082246
-4.579447,2,22768.815533
-2.421058,2,22769.550627
-3.722082,2,22770.267408
-1.352542,2,22770.988271
-4.473053,2,22771.694283
-1.015294,2,22772.407493
-0.070579,2,22773.109984
-0.402465,2,22773.834191
-6.241078,2,22774.508912
-0.771516,2,22775.223205
-0.798854,2,22775.879655
0.587488,2,22776.549859
0.202745,2,22777.270806
1.35735,2,22777.955504
-0.939925,2,22778.693417
-0.061353,2,22779.410995
-0.371546,2,22780.121791
-3.951333,2,22780.824258
-2.469565,2,22781.5012
-8.534733,2,22782.208228
-2.531615,2,22782.92618
-0.775148,2,22783.599826
-5.2664,2,22784.290349
-4.813649,2,22784.995765
-10.997917,3,22785.779333
-2.613325,2,22786.448044
-3.636839,2,22787.138475
-3.523758,3,22788.012461
-2.087806,2,22788.717347
