#{"t_start": 1626699814.037848, "env_id": null}
r,l,t
680.883264,109,2803.604382
154.228386,61,2807.673804
15.268648,19,2809.322804
116.248876,38,2812.02882
7.325608,41,2814.964362
143.285885,145,2824.493469
-33.646001,13,2825.715409
606.023648,111,2832.668367
-1149.525667,261,2848.635795
-7.208821,19,2850.238508
270.370678,44,2853.263584
14.537129,20,2854.993464
822.621075,118,2862.535613
628.886162,104,2869.165284
21.306979,21,2870.853847
-6.278744,18,2872.368446
748.707109,191,2884.601098
307.897168,86,2890.307059
54.228197,102,2896.535389
403.656193,110,2903.528607
534.939837,208,2915.661714
-11.037012,14,2916.953928
414.251792,110,2924.153511
-110.301905,35,2926.717595
322.295736,98,2933.037777
770.240763,101,2939.474057
30.993714,17,2940.931421
25.085088,82,2946.191727
-113.466677,39,2948.99872
-21.320436,51,2952.483432
-72.795236,27,2954.550737
35.123482,59,2958.458241
512.523456,141,2967.240354
42.733379,74,2972.086381
250.91749,111,2979.064178
-12.163501,9,2980.09486
329.718961,100,2986.682738
253.405552,92,2992.578879
-20.975197,50,2996.015183
43.214765,52,2999.580675
-55.94809,35,3002.122095
373.290807,96,3008.249108
526.361287,110,3015.235415
35.602294,27,3017.398039
960.968469,125,3025.194333
400.778347,123,3032.767159
85.709011,43,3035.939226
879.207627,139,3046.315523
335.87415,121,3054.034225
-16.016875,71,3058.972705
272.700311,115,3066.468568
-31.534793,7,3067.444843
903.764889,338,3087.342881
-1.969545,5,3088.223131
9.18865,13,3089.516293
471.407125,106,3096.115968
-5.357958,20,3097.859121
58.789448,41,3100.772135
1145.632651,186,3112.196223
-28.747179,7,3113.13184
-83.357388,82,3118.195364
-6.640109,9,3119.230581
-51.389909,40,3122.119897
69.966788,41,3124.950941
212.740825,98,3131.199895
307.854273,81,3136.535609
-59.289938,26,3138.621171
-335.890528,88,3144.417908
4.121311,18,3145.963034
462.041115,124,3153.743022
-4.752775,21,3155.573097
179.721999,112,3162.882754
54.556669,41,3165.894533
-35.866219,52,3169.591851
-20.299521,7,3170.521897
198.298272,24,3172.378477
210.801931,40,3175.218323
