#{"t_start": 1627031142.1006758, "env_id": null}
r,l,t
6.945268,2,10972.128907
19.089209,2,11012.670561
2.288014,2,11023.340612
17.733207,2,11062.01173
7.071201,2,11080.596301
39.879624,2,11161.696138
9.729574,2,11186.06042
75.50212,2,11329.473277
29.375974,2,11387.732833
12.180188,2,11416.971956
10.127901,2,11441.223707
1.814084,2,11451.852167
10.286952,2,11475.379467
1.250775,2,11484.290046
45.043609,2,11569.663716
4.825847,2,11584.229221
35.084332,2,11651.981149
31.545533,2,11716.194794
7.743669,2,11737.563883
18.938659,2,11777.734843
80.833499,2,11934.027894
33.400832,2,12008.122955
0.367826,2,12015.426251
24.021456,2,12063.051909
25.993839,2,12118.143715
7.187922,2,12136.390127
49.971383,2,12230.270204
71.818155,2,12370.294439
4.912683,2,12384.963253
1.282848,2,12394.291987
16.139231,2,12426.921961
32.327196,2,12489.872156
7.217587,2,12509.367067
0.598306,2,12520.860936
17.449261,2,12560.288664
2.190664,2,12570.847095
34.073119,2,12640.330194
56.034429,2,12745.768469
3.670342,2,12759.623148
28.326344,2,12819.716025
59.339183,2,12933.386634
27.162545,2,12987.689995
12.802909,2,13017.725156
32.25549,2,13082.35929
60.825889,2,13191.341401
29.436585,2,13248.469103
73.235187,2,13386.84942
56.691677,2,13497.869439
18.185038,2,13540.593143
0.467501,2,13547.982192
28.496263,2,13611.521814
43.910894,2,13693.949178
12.769005,2,13723.561974
9.981501,2,13744.885203
37.869559,2,13822.47593
11.671688,2,13850.649682
35.00695,2,13916.48783
55.66462,2,14025.690568
4.861824,2,14041.817736
0.041995,2,14047.539163
27.30637,2,14101.430051
72.70623,2,14237.13613
52.93581,2,14341.971133
1.577298,2,14352.09167
49.539669,2,14457.039649
81.379229,2,14607.220484
9.178434,2,14632.246981
28.501096,2,14690.078346
28.7185,2,14751.175407
51.683895,2,14853.407858
0.300277,2,14860.613911
23.752192,2,14909.471713
23.616105,2,14955.613114
23.983635,2,15008.276974
42.340607,2,15097.29635
59.633546,2,15211.7159
15.250592,2,15244.440063
16.223934,2,15288.730356
