#{"t_start": 1623684081.5988045, "env_id": null}
r,l,t
64.560635,16,2939.789629
251.877776,24,2941.245493
144.757231,14,2942.149808
242.691847,22,2943.488011
137.715941,32,2945.450964
137.820252,15,2946.427768
105.145735,14,2947.325661
427.146701,36,2949.53937
52.292539,34,2951.572763
1509.629209,48,2954.453873
178.798036,16,2955.420889
343.452317,25,2956.893843
426.855912,18,2958.022108
59.094086,8,2958.571201
227.372878,21,2959.858309
170.614132,25,2961.361351
164.521059,24,2962.811639
261.318608,20,2964.034827
336.809721,23,2965.425377
146.614735,59,2968.754649
459.05248,37,2970.92077
167.874732,19,2972.081951
750.36734,21,2973.402195
123.873507,12,2974.212003
335.672642,31,2976.086337
384.160963,26,2977.676977
2007.822482,36,2979.828538
354.295258,85,2985.254589
246.66284,19,2986.412939
342.871961,26,2988.010631
209.50111,20,2989.168397
125.342398,13,2989.979559
260.167507,20,2991.201268
119.495521,16,2992.157577
305.300013,21,2993.440722
381.265918,43,2995.911319
238.41075,23,2997.263748
174.378224,17,2998.300549
96.656719,11,2999.015017
105.748155,11,2999.742606
260.453988,17,3000.785438
398.625202,43,3003.249933
313.974793,40,3005.732216
510.744221,36,3007.830881
499.64678,26,3009.373173
243.07123,17,3010.441167
375.414518,43,3012.932039
230.870107,31,3014.701473
426.027727,27,3016.329058
91.510856,10,3016.979292
201.898364,17,3018.021499
271.390634,27,3019.670624
998.999322,43,3022.22388
177.810471,13,3023.078922
133.758272,11,3023.792526
282.677624,26,3025.320003
322.945685,29,3027.008495
140.736437,11,3027.748431
562.049752,74,3032.300074
264.948661,37,3034.433453
254.441104,32,3036.334116
259.412124,54,3039.522803
413.343579,27,3041.231668
171.641041,14,3042.121032
243.507569,20,3043.352834
301.554679,20,3044.587662
438.801679,38,3046.814419
462.933687,35,3048.897747
70.857646,8,3049.450783
305.327271,23,3050.84139
271.47177,17,3051.886049
209.100481,25,3053.388855
186.383264,33,3055.33832
275.188824,43,3057.852941
234.730551,17,3058.892478
159.664291,23,3060.263413
322.816468,56,3063.54692
189.648248,36,3065.696845
389.009722,24,3067.156097
311.226802,31,3069.03954
264.164439,16,3070.019154
143.68241,11,3070.727716
257.998327,25,3072.21162
159.349732,19,3073.382357
98.446938,16,3074.362247
919.375784,40,3076.717257
60.881522,13,3077.559802
566.205296,36,3079.78578
498.889911,27,3081.455322
61.509541,10,3082.121494
402.360079,34,3084.128817
2273.330668,48,3087.05766
58.646445,7,3087.58649
587.048314,61,3091.228009
277.709522,20,3092.483561
453.698868,32,3094.439129
98.128131,17,3095.475273
224.768239,68,3099.477817
184.465238,31,3101.268396
156.158353,13,3102.106371
238.847239,28,3103.73716
121.402146,16,3104.747581
1034.870426,39,3107.109547
-75.496339,22,3108.448414
235.915398,20,3109.657062
181.468581,16,3110.674408
199.325218,20,3111.902733
407.904246,53,3114.973978
211.346406,22,3116.365114
221.17713,21,3117.688326
678.860103,42,3120.147969
114.320253,22,3121.503188
370.4563,28,3123.20539
546.33349,30,3124.983361
199.978864,18,3126.13862
1040.538342,33,3128.103656
122.352338,32,3130.002687
378.918407,49,3132.947555
279.233368,25,3134.466419
405.147623,28,3136.110128
80.641636,19,3137.251022
186.933949,38,3139.561196
263.582882,24,3141.031677
362.708892,25,3142.549335
321.633418,34,3144.542907
472.476424,38,3146.807956
358.848649,28,3148.557058
61.532815,21,3149.814589
127.638937,11,3150.528346
100.051306,9,3151.149307
180.579998,19,3152.380617
222.28686,25,3153.938956
99.682634,18,3155.047302
293.91597,39,3157.292705
45.03952,10,3157.963292
262.659545,32,3159.893167
66.424913,39,3162.17436
165.066305,50,3165.150013
235.550626,14,3166.040963
585.000823,52,3169.179727
398.666386,22,3170.574932
886.876773,41,3173.026766
284.933756,40,3175.41223
3298.61913,73,3179.637401
349.118389,28,3181.284199
-143.452274,44,3183.867794
175.64994,28,3185.599577
352.285368,38,3187.902435
3889.037102,70,3192.018115
149.442408,54,3195.264327
-263.700732,102,3201.390614
143.485538,25,3202.9246
1655.797673,41,3205.50069
271.165214,23,3206.943675
325.076559,38,3209.264347
526.063184,25,3210.794098
223.460678,46,3213.40155
67.028186,10,3214.077122
232.915266,59,3217.703385
5555.656287,149,3226.742633
303.276035,25,3228.273247
160.860496,20,3229.506647
-278.391451,74,3234.170761
130.919667,19,3235.358385
619.945444,70,3239.430288
145.967967,11,3240.168407
340.357366,30,3242.018669
207.240777,21,3243.3324
174.368033,11,3244.070647
269.25476,51,3247.120989
1345.523173,106,3253.508135
175.859419,46,3256.269467
215.531745,24,3257.729369
948.109707,44,3260.467407
12967.109329,93,3266.146445
430.867658,65,3269.949722
382.737263,40,3272.2355
349.975922,30,3274.040506
4014.140885,123,3281.622512
82.277548,16,3282.644076
471.55674,44,3285.425205
388.749112,50,3288.540104
152.382433,61,3292.27996
153.082477,13,3293.115194
459.962554,44,3295.783613
644.124803,213,3309.638702
576.411039,71,3313.887107
772.390122,39,3316.200837
222.629989,51,3319.16032
327.230982,66,3322.998108
468.184449,46,3325.660881
739.291735,43,3328.276982
317.477781,27,3329.952318
135.125083,9,3330.569142
-27.863301,147,3339.18357
553.14345,105,3345.382337
639.1935,69,3349.596359
180.707187,14,3350.528342
281.004446,66,3354.531742
405.855475,110,3361.244571
214.523938,13,3362.104908
100.414883,15,3363.028993
130.180437,24,3364.446905
1198.172117,70,3368.633235
413.27469,45,3371.346191
98.47687,21,3372.599583
244.891225,17,3373.64741
229.810897,33,3375.568839
536.30683,119,3383.066134
227.450311,23,3384.44632
209.651373,50,3387.444572
218.741307,16,3388.447697
630.206257,49,3391.342831
35.592352,20,3392.564617
234.56277,17,3393.628224
-65.300621,25,3395.149898
168.82844,18,3396.266177
146.62155,17,3397.333622
383.40324,31,3399.206261
728.567579,104,3405.397894
772.311589,114,3412.682205
707.006116,106,3418.937319
427.068797,54,3422.328549
685.473072,51,3425.431184
500.408739,35,3427.633255
121.914331,27,3429.374243
138.924525,110,3435.693331
260.689151,24,3437.114446
530.468312,63,3440.798296
246.908302,25,3442.317146
444.597469,44,3444.967909
472.703347,46,3447.795681
111.74125,17,3448.861364
349.264828,33,3450.897747
500.448447,122,3457.965419
257.847603,17,3459.020278
462.738138,48,3461.792631
294.89682,37,3464.000343
388.782585,56,3467.24145
163.507712,17,3468.297229
3139.602518,218,3480.878236
-300.189314,48,3483.692762
572.647577,39,3485.970773
128.175037,17,3487.044282
259.484563,25,3488.57358
649.713587,49,3491.509932
309.540139,89,3496.842664
454.66454,40,3499.29649
433.879708,113,3505.887771
17.155149,22,3507.225542
210.090579,19,3508.392534
116.192339,15,3509.351169
511.189018,41,3511.831829
0.872802,61,3515.527133
76.675702,42,3518.120013
251.561836,18,3519.314766
98.680488,9,3519.954643
177.200248,16,3520.949572
363.371545,26,3522.592059
71.112555,85,3527.518555
384.651386,46,3530.334001
231.425987,16,3531.332386
413.950517,103,3537.407613
247.263729,150,3546.354242
384.948682,115,3553.116268
233.168406,126,3560.562008
203.73095,248,3575.263821
387.018572,31,3577.165142
219.820856,20,3578.444186
303.559201,29,3580.206211
328.261988,55,3583.441473
272.739254,36,3585.610726
-640.142989,117,3592.826593
193.847423,41,3595.279756
284.562816,118,3602.34813
171.898719,13,3603.18975
154.054568,18,3604.370865
186.171057,19,3605.545525
581.719264,45,3608.337523
-171.295685,117,3615.673105
45.038345,17,3616.809801
216.728179,18,3617.93959
120.968279,29,3619.730265
433.832166,106,3626.115628
321.395026,46,3628.843357
309.565579,17,3629.926773
436.524688,33,3631.872777
269.324582,22,3633.190784
242.522598,32,3635.147554
353.098598,22,3636.496747
654.019259,39,3638.850962
830.047408,114,3645.699532
347.005778,115,3652.590722
-46.644907,27,3654.203577
181.460908,14,3655.101108
429.374216,34,3657.209579
127.186613,10,3657.876834
-12.901345,40,3660.278692
229.647915,39,3662.620311
837.273685,189,3673.766738
408.223624,23,3675.171814
184.919094,46,3677.925913
-64.058653,29,3679.625231
264.480006,20,3680.870455
439.085156,80,3685.659076
214.415138,37,3687.803993
-23.289279,16,3688.829101
340.139478,32,3690.740709
162.232983,87,3695.546231
228.173533,17,3696.639778
169.323782,11,3697.372226
33.281497,48,3700.102189
347.569649,23,3701.445087
682.274273,108,3707.932933
969.647967,120,3715.19228
79.429141,10,3715.893553
336.374591,107,3722.063112
473.389245,36,3724.195684
190.392098,52,3727.26015
592.833843,50,3730.289007
148.9397,81,3734.718389
240.279235,23,3736.128574
191.069301,162,3745.718915
854.589353,109,3752.320443
59.32315,56,3755.698229
95.355652,11,3756.445334
119.070058,15,3757.418096
66.010338,12,3758.210103
143.373247,14,3759.08604
433.452663,37,3761.331848
-52.920931,44,3763.857057
1470.439568,109,3770.416338
570.570842,110,3777.11981
412.354862,39,3779.398224
132.391451,18,3780.497104
652.996386,114,3787.214664
68.245379,11,3787.961395
223.711369,32,3789.829134
149.233412,14,3790.703748
131.003718,10,3791.368739
2634.051988,209,3804.082952
823.542185,206,3816.567377
329.100779,112,3823.40732
199.735967,27,3825.025634
513.238567,48,3827.855549
307.088719,36,3829.997454
1646.343542,37,3832.357373
-3.729046,52,3835.505435
-303.76231,82,3840.366638
36.353863,15,3841.27651
370.079678,92,3846.762875
5760.037523,113,3853.667912
304.835714,23,3855.064934
-134.230924,76,3860.196875
10124.336554,122,3867.29499
867.982047,19,3868.536595
245.194452,23,3869.901227
-44.443265,13,3870.757378
253.241764,19,3871.896976
97.040957,21,3873.182179
94.557346,23,3874.599946
249.456253,19,3875.758621
192.604846,33,3877.774873
131.541201,17,3878.837075
-7.098336,25,3880.355709
255.881729,113,3887.002617
241.14852,22,3888.359721
1747.082166,27,3889.959547
380.418461,32,3891.88589
299.831231,40,3894.206198
409.948223,37,3896.346501
106.165261,15,3897.298581
310.675646,21,3898.568372
49.761176,17,3899.618972
112.33065,110,3906.203451
279.135377,35,3908.339748
21.729816,44,3910.899818
270.434875,24,3912.367481
386.89437,32,3914.215486
191.604621,21,3915.499215
-45.908404,24,3916.987737
6305.878853,214,3929.641937
148.685943,18,3930.771036
9.250711,13,3931.604759
180.706193,19,3932.788016
147.677778,38,3935.028275
1706.286147,111,3941.750879
1108.517626,113,3948.565943
426.438329,111,3955.198305
234.106371,23,3956.605282
-173.882017,16,3957.642386
-261.938807,19,3958.855033
232.188786,25,3960.348693
6207.460265,116,3967.109159
16.516444,17,3968.163351
66.961811,14,3969.036622
459.858779,147,3977.757069
-164.030208,38,3979.952603
-64.815138,13,3980.832501
223.00904,20,3982.039439
321.276253,21,3983.304695
2937.258612,127,3991.030212
3679.32496,181,4001.619231
-34.57278,20,4002.914544
177.297696,13,4003.80305
359.518593,48,4006.781915
92.726735,53,4009.8911
223.463047,27,4011.519858
1057.423167,115,4018.29809
182.600256,13,4019.144125
146.260008,18,4020.235958
160.693516,18,4021.358059
124.765135,39,4023.640778
54.254133,45,4026.21902
241.103579,24,4027.686729
-27.490505,55,4031.045458
225.693434,30,4032.870936
86.370062,19,4034.036223
63.283358,15,4034.996639
6.719794,36,4037.270847
37.243699,16,4038.317579
280.62333,26,4039.868671
258.346817,18,4041.007303
250.370223,17,4042.059506
1066.950743,57,4045.526591
267.497138,42,4047.953089
1064.031884,111,4054.593668
215.604391,23,4055.979686
-40.44016,13,4056.830234
142.838648,14,4057.736846
39.381463,48,4060.48252
612.16072,26,4062.090779
149.287592,27,4063.732815
337.588841,29,4065.428698
231.492409,61,4069.069712
316.665044,59,4072.513014
146.864198,16,4073.525554
-15.257911,20,4074.761802
194.854526,30,4076.507306
-134.742608,233,4090.517198
-26.781136,10,4091.236387
255.444469,25,4092.74969
-38.057426,8,4093.321656
196.318476,72,4097.494964
2206.714265,47,4100.659918
143.910103,18,4101.778122
-13.412501,46,4104.546566
120.703135,142,4112.864487
-49.802525,32,4114.840254
131.461146,19,4115.980237
-27.253139,19,4117.114304
507.62801,17,4118.181039
166.44137,22,4119.519164
266.767245,37,4121.721232
-91.548192,30,4123.598371
14.45867,26,4125.292029
114.29994,130,4132.870659
346.678524,31,4134.776907
320.104185,150,4143.567493
141.488113,63,4147.20393
-70.268853,16,4148.228265
-30.248056,45,4150.890563
261.425134,34,4152.926933
273.315798,39,4155.155657
2399.915643,37,4157.477237
31.89636,42,4160.044284
726.500393,46,4162.742231
2956.782561,113,4169.706229
165.618289,24,4171.202914
300.60636,113,4177.888803
185.508402,27,4179.503742
175.001107,58,4182.876804
370.461853,139,4190.974049
104.178752,21,4192.330221
25.581471,20,4193.578596
120.678639,24,4195.024542
143.251218,44,4197.615697
360.213505,33,4199.636973
390.206901,39,4201.994953
593.90326,109,4208.133614
-448.09784,111,4214.54387
230.031119,50,4217.448771
944.666985,139,4225.437099
1306.156724,39,4227.702304
14.71651,111,4233.889271
153.411633,21,4235.156755
553.781699,116,4241.78781
158.090011,60,4245.080333
11544.06284,111,4251.56151
56.547754,65,4255.465614
284.790948,43,4257.945946
198.437103,22,4259.272198
129.327506,14,4260.184973
194.01244,20,4261.424763
265.997361,27,4263.049715
63.307966,42,4265.536026
59.721073,33,4267.509351
220.209227,25,4268.9958
76.850348,17,4270.063435
245.852961,113,4276.728723
137.959789,14,4277.620702
140.854291,18,4278.785581
289.520417,43,4281.299356
95.604181,13,4282.165292
157.060085,23,4283.545899
189.200609,20,4284.774378
590.027691,108,4291.1649
77.024547,26,4292.743682
1164.831159,98,4298.58523
204.379639,84,4303.587991
343.443173,29,4305.322064
557.71118,62,4308.915272
73.372138,16,4309.945621
-94.310071,54,4313.073944
94.629283,19,4314.294474
304.524128,24,4315.825084
442.697427,45,4318.427504
167.498618,15,4319.393044
-13.124138,16,4320.386646
876.931144,137,4328.378698
106.33248,15,4329.355703
396.983178,36,4331.439248
100.511855,11,4332.212175
1722.420489,118,4339.293531
136.163488,15,4340.284125
274.714739,88,4345.24146
-1485.139493,304,4364.803344
302.610601,29,4366.512012
195.912459,114,4373.028644
163.56085,67,4376.739
-24.114284,37,4378.941195
372.641818,89,4383.914045
304.373342,67,4387.634688
84.504677,27,4389.287167
308.877467,24,4390.693507
1674.376545,331,4410.18049
209.62636,144,4419.039793
222.732149,48,4421.931566
-70.242429,29,4423.805775
424.485666,116,4430.636621
236.112449,40,4433.040364
41.804031,44,4435.518663
199.699187,15,4436.466378
217.99381,156,4445.775542
369.98973,105,4451.85799
35.458286,93,4457.300902
642.180385,151,4466.296564
42.971238,59,4469.687546
-115.823616,40,4471.964396
76.990076,14,4472.854434
3149.309712,206,4485.067707
462.569072,43,4487.649741
43.181303,73,4492.017333
276.334077,20,4493.274457
331.03825,166,4503.279608
147.410942,19,4504.492329
2635.683803,222,4517.695612
-730.391613,120,4524.855752
-469.742169,218,4538.107029
316.887939,88,4543.325164
2691.069255,230,4556.883165
372.738655,97,4562.440845
16368.478599,109,4569.088275
289.447223,132,4576.821513
184.62825,17,4577.935657
189.477516,27,4579.594696
255.781107,65,4583.68587
267.191988,111,4589.863604
4974.935046,158,4599.02884
245.634851,19,4600.208754
194.411334,23,4601.552348
3659.912919,218,4614.045327
77.414065,20,4615.246659
521.605467,120,4622.376268
93.985847,14,4623.257988
415.735659,228,4636.389746
1223.17043,123,4643.699726
275.00934,34,4645.745944
-54.768889,66,4649.49739
525.027749,81,4654.829468
116.507114,29,4656.555171
218.8654,102,4662.230398
139.528561,23,4663.612656
87.839007,181,4674.188394
318.634544,21,4675.61347
159.433937,29,4677.406384
110.371301,23,4678.788785
629.429303,109,4685.332603
403.000367,94,4690.463359
533.951714,159,4700.025519
222.798214,16,4701.036708
230.429347,61,4704.800017
1320.03138,35,4706.853759
246.82156,14,4707.745816
139.066357,32,4709.629623
174.159987,50,4712.51177
219.242507,26,4714.156242
561.144832,136,4722.117897
-204.065449,36,4724.301027
113.08292,18,4725.392749
121.786437,128,4733.069959
523.882322,104,4738.865684
71.272972,24,4740.303159
3200.115518,223,4753.32751
62.471467,56,4756.599327
-49.549172,79,4760.933839
157.365815,17,4762.010806
224.843054,17,4763.114657
216.113254,18,4764.235229
135.39886,9,4764.829341
367.94051,89,4769.893352
-115.7121,52,4772.83711
2725.105394,105,4779.33028
88.194159,28,4781.005085
165.398137,14,4781.872656
123.268435,39,4784.159977
53.296261,29,4785.818007
52.687279,27,4787.453051
300.561266,30,4789.333881
173.700296,55,4792.639207
244.322609,29,4794.452781
80.985707,208,4806.919377
277.24131,54,4810.127526
-26.219643,93,4815.625467
1081.40963,154,4824.737107
533.888808,128,4832.297865
282.985621,36,4834.513352
22.426213,50,4837.346849
205.240777,24,4838.850601
311.274438,32,4840.741848
230.035746,315,4859.45295
342.265753,25,4861.125304
763.110754,46,4863.843574
3815.317116,149,4872.567312
271.973361,37,4874.756005
673.944567,193,4886.132845
69.17925,104,4892.157666
4080.139637,109,4898.891792
697.806104,227,4912.200536
235.861848,154,4921.302502
334.86633,37,4923.550665
737.032584,147,4932.116447
260.082237,19,4933.300584
162.74117,16,4934.37772
284.312739,84,4939.101758
137.754876,17,4940.163369
73.543784,99,4945.682889
5050.819565,151,4954.794727
598.2237,99,4960.665777
162.333965,29,4962.364239
118.463185,36,4964.484068
4577.75636,123,4971.639536
-14.390209,46,4974.381664
192.542606,26,4975.944409
119.509485,41,4978.391132
227.813146,20,4979.647004
195.197478,105,4985.951172
148.639982,13,4986.802221
132.388559,66,4990.686413
257.041146,44,4993.355845
325.456615,90,4998.703524
1906.171983,133,5006.588106
27.608592,55,5009.788102
6.213253,16,5010.774381
164.648792,49,5013.712644
279.217432,26,5015.284781
377.366357,36,5017.452207
266.937238,33,5019.448246
344.493808,69,5023.511802
162.691662,26,5025.211212
49.609865,14,5026.087849
220.822056,42,5028.510856
196.021112,35,5030.607916
130.021523,56,5033.755372
148.137112,56,5037.005396
131.348578,17,5038.079117
223.191203,16,5039.085786
2774.31647,160,5048.554153
6891.359193,119,5055.711987
2134.814035,220,5069.089175
1059.812157,117,5075.830314
83.895489,26,5077.481961
59.674421,23,5078.937348
118.011136,73,5083.2021
566.296993,115,5090.223744
58.306279,16,5091.236937
289.695909,22,5092.589959
30.217918,54,5095.927919
307.290721,98,5101.699748
96.238436,62,5105.246155
1212.325678,73,5109.476857
99.266476,9,5110.082569
718.375074,48,5112.94022
737.944182,26,5114.4652
182.607371,40,5116.843873
160.89913,20,5118.091253
68.026186,20,5119.301356
263.180341,55,5122.490542
9552.407409,161,5132.113428
220.619131,58,5135.378241
123.404922,50,5138.255779
117.430099,48,5140.964111
108.998438,17,5141.998056
815.237709,107,5148.42787
215.89493,22,5149.818407
92.660629,36,5151.99384
66.844731,52,5155.193138
125.275702,20,5156.42107
106.664974,30,5158.24847
1223.034069,31,5160.12358
321.576778,30,5161.884453
2742.138853,225,5174.955768
251.229842,19,5176.166072
140.104444,14,5177.028672
140.077753,53,5180.027467
369.495981,161,5189.762095
92.210577,127,5197.329742
1165.671115,78,5201.858127
143.955386,11,5202.611292
2908.821618,95,5208.046156
8156.329469,109,5214.436454
-29.172769,35,5216.598386
258.758922,30,5218.440706
236.888623,57,5221.811364
1556.851378,220,5235.269653
-37.3113,73,5239.751181
513.317602,60,5243.235544
497.342327,164,5252.952372
321.604417,63,5256.677709
200.317879,26,5258.290556
904.015743,185,5269.030933
112.521173,15,5269.994145
4448.616735,121,5277.218967
148.827373,18,5278.332775
770.244076,87,5283.39228
354.390262,52,5286.473852
9054.668527,125,5294.032039
2641.144757,80,5299.078232
353.957349,53,5302.201766
514.103676,127,5309.402834
6326.756691,174,5319.511265
418.345952,104,5325.607702
176.761147,18,5326.772982
277.595638,24,5328.256062
147.400102,38,5330.533799
1664.57431,211,5343.143548
11717.979093,138,5351.310021
174.586698,35,5353.437541
5385.386627,106,5359.819857
180.929409,20,5361.098469
153.215749,32,5363.0466
275.985631,34,5365.071099
409.193549,24,5366.54879
618.074739,110,5373.113094
9785.221362,106,5379.621539
233.967958,33,5381.632802
7885.255865,144,5390.229347
190.786065,18,5391.476895
328.378276,36,5393.686705
11721.860387,175,5404.124335
175.381702,21,5405.46284
285.240771,58,5408.892375
3855.742979,314,5427.376934
4851.61843,79,5432.078529
4014.138297,103,5437.962983
394.230723,142,5446.233649
233.004936,42,5448.665943
874.0636,119,5455.526232
353.878902,37,5457.759091
1048.222116,228,5470.820992
498.313146,117,5477.632813
3775.051539,117,5484.429748
211.041132,18,5485.524578
840.400873,66,5489.689133
370.394607,31,5491.561759
370.804468,58,5494.973408
398.881781,49,5497.817001
308.26655,49,5500.638381
1072.624464,110,5506.876121
199.81472,19,5508.045521
339.34413,57,5511.332922
375.976465,94,5516.475738
220.625203,16,5517.460654
-148.006429,94,5522.949263
12918.314076,112,5529.650532
6105.8066,110,5536.099431
6765.234945,106,5542.35604
9767.511829,116,5549.221135
169.724718,15,5550.196523
86.193263,16,5551.160228
6923.91435,343,5571.85264
314.777059,61,5575.464831
708.448761,115,5582.223835
250.220785,35,5584.293899
192.780308,21,5585.594837
73.950412,18,5586.68048
591.325154,111,5593.148329
271.402975,26,5594.693353
12020.64339,111,5601.615824
127.156998,30,5603.458135
84.555447,21,5604.731588
300.031729,208,5617.503336
223.010015,44,5620.087516
287.167825,20,5621.304369
618.375682,130,5629.018719
220.131465,17,5630.071096
539.409301,103,5636.252094
407.229109,39,5638.546397
-18.574442,55,5642.074418
250.375318,25,5643.628322
7605.827327,109,5650.201824
-172.651202,117,5657.216135
2989.060491,117,5664.266814
3097.368959,112,5671.074172
16166.650737,171,5680.973133
5570.961787,118,5688.02936
288.868818,37,5690.223615
2370.676987,214,5702.841363
5507.810589,237,5716.715265
15002.983135,106,5723.144823
125.918493,17,5724.220444
164.840687,24,5725.682921
-11.64423,31,5727.471212
72.710495,15,5728.400475
206.722383,43,5730.948925
390.372889,116,5737.584139
317.180476,31,5739.3685
176.893158,14,5740.249165
6167.262254,152,5748.835445
82.122651,84,5754.073309
104.67516,29,5755.791691
292.417518,30,5757.534298
361.052704,43,5759.971592
268.619373,54,5763.152416
289.060223,24,5764.56519
235.818417,17,5765.589645
233.318006,45,5768.216196
553.520341,110,5774.922338
22406.689136,305,5793.133034
756.119216,114,5799.997076
152.865884,36,5802.086997
619.157898,118,5809.058445
377.380521,100,5814.771249
433.866108,45,5817.428737
66.620969,13,5818.245142
87.607611,17,5819.267644
98.406147,48,5822.055507
4392.872941,91,5827.404301
271.569596,22,5828.76317
14244.267611,337,5848.41784
323.287741,26,5850.036504
264.689442,51,5853.012064
591.464684,49,5855.952407
370.752745,29,5857.706027
793.360738,118,5864.655319
70.64953,14,5865.561869
387.382565,87,5870.612882
316.039045,36,5872.769818
605.353757,109,5879.374659
320.197705,26,5880.977551
245.558467,28,5882.723562
344.960432,47,5885.466566
317.18421,26,5887.012349
469.208583,107,5893.586918
307.860643,128,5901.120677
1235.109323,98,5906.895702
416.656516,42,5909.362994
409.594184,111,5915.865325
14771.045858,214,5929.122324
250.593194,39,5931.529543
166.347858,25,5933.071562
-196.269125,41,5935.750039
1555.387791,229,5949.53537
412.102693,36,5951.696744
399.74428,40,5954.063873
226.616899,66,5957.84073
293.060697,50,5960.764908
10224.527536,233,5974.690887
184.98977,21,5976.043722
12.207283,21,5977.296799
2152.821913,111,5983.952965
695.083419,31,5985.794666
331.566281,49,5988.629632
103.384934,23,5990.045305
305.125374,35,5992.127849
197.189339,25,5993.581145
227.348863,19,5994.74347
184.262525,14,5995.6133
-28.764249,14,5996.49297
12724.296254,163,6006.350178
2095.305529,111,6013.113635
8259.500273,109,6019.857322
234.884838,42,6022.360816
432.242511,111,6029.121414
79.036116,44,6031.784366
55.940976,29,6033.528095
121.352765,17,6034.599242
-42.492424,15,6035.546013
421.50488,77,6040.028415
61.61462,18,6041.159542
163.701278,26,6042.801927
426.659072,107,6049.272661
322.553265,82,6054.193895
10875.075348,217,6066.860364
443.938861,182,6078.073962
-4.722702,19,6079.29108
275.29446,28,6081.031951
561.359924,112,6087.763462
15541.733686,321,6106.983878
174.626671,47,6109.824019
16561.797961,210,6122.637987
813.137248,112,6129.633784
50.477309,24,6131.046481
334.475797,25,6132.563703
7379.230862,213,6145.164307
771.698872,73,6149.452681
233.855761,34,6151.558413
9925.352558,206,6163.692923
463.679077,116,6170.428082
13647.708774,209,6182.477372
-56.443568,84,6187.25326
1095.8689,66,6191.113479
404.378664,90,6196.424234
3382.689552,144,6204.752238
-69.116349,28,6206.399978
57.346475,28,6208.038959
322.78798,36,6210.150543
1102.471008,154,6219.425316
3045.271595,138,6227.415714
-153.107004,52,6230.897811
9120.534485,112,6237.618898
193.150504,23,6239.022757
307.982104,39,6241.373338
13006.087237,120,6248.440268
222.581463,55,6251.840926
116.183484,27,6253.478066
524.30086,42,6255.965308
608.528792,105,6262.406677
399.269976,47,6265.158372
15.583749,24,6266.691607
0.720901,15,6267.652786
135.326341,29,6269.446105
129.817548,14,6270.332491
135.2235,35,6272.338343
551.131459,124,6279.950766
-55.608475,18,6281.087232
161.326912,20,6282.331987
693.529665,108,6288.596456
40.196143,45,6291.23401
603.710294,113,6297.933873
-19.73783,18,6299.058511
1005.796248,117,6305.990265
127.35404,34,6307.980025
320.636226,36,6310.147796
181.094113,23,6311.494694
40.415019,35,6313.511713
186.335515,22,6314.818609
248.150359,53,6317.886907
1049.607073,65,6321.750493
2026.356227,113,6328.618608
276.378751,23,6329.994061
18.809249,22,6331.360714
131.142297,27,6333.008362
205.67628,22,6334.351919
187.613713,16,6335.398263
8308.08125,268,6351.033613
142.517711,23,6352.479934
131.554248,21,6353.746181
206.988385,24,6355.197828
-372.902458,106,6361.464447
182.734984,17,6362.506897
327.605729,30,6364.287835
136.825242,21,6365.575699
89.522663,41,6367.938483
113.287463,44,6370.564813
276.256301,57,6374.054108
191.240422,23,6375.437009
122.739876,23,6376.826089
141.736543,25,6378.328317
223.469346,54,6381.721072
400.676368,30,6383.523134
264.684566,28,6385.182151
172.074537,28,6386.892644
2250.663751,109,6393.508625
1412.656613,209,6405.927524
265.17788,47,6408.707064
6952.607128,116,6415.899636
398.90704,55,6419.097148
126.432672,18,6420.176079
209.701888,26,6421.65251
-8.918897,47,6424.314317
224.485083,27,6425.905809
6.740663,20,6427.148175
382.013066,106,6433.179217
5604.933828,108,6440.025931
-263.393928,78,6444.491005
34.503125,19,6445.651947
159.791888,23,6446.97943
111.372067,46,6449.727877
138.142937,30,6451.510423
4815.211687,351,6472.477906
159.027034,17,6473.58058
2068.223429,206,6485.705999
212.573072,25,6487.237978
791.318061,117,6494.319654
616.459185,120,6501.390172
173.908462,33,6503.412374
14275.469554,315,6522.641174
237.20231,17,6523.716482
540.67678,43,6526.296802
1154.272038,30,6528.106296
286.015501,108,6534.473877
434.502129,22,6535.81289
1501.764578,312,6553.393398
113.695518,34,6555.473527
279.710259,35,6557.622183
2940.661581,152,6566.810763
642.081441,114,6573.410122
59.694376,32,6575.296914
-69.089838,43,6577.833821
301.661606,27,6579.480196
155.396958,18,6580.590456
46.167912,26,6582.158362
60.656195,52,6585.229022
169.475767,27,6586.832159
16.444156,69,6590.772424
787.908497,64,6594.492467
356.012741,29,6596.206736
159.405703,23,6597.601066
-201.386393,51,6600.738959
314.540834,28,6602.444405
1499.420783,125,6609.993851
11.925294,36,6612.123148
316.290148,30,6613.937043
329.70075,39,6616.289492
354.76982,97,6622.177327
4749.572352,122,6629.390604
160.736325,28,6631.048351
81.399893,12,6631.836807
71.347066,67,6635.802253
343.462285,66,6639.565968
-22.652266,21,6640.835677
263.505027,31,6642.61379
158.13149,98,6648.175304
13889.291615,208,6660.631813
470.713071,113,6667.467245
276.8779,85,6672.29872
62.740932,19,6673.444818
1147.920493,206,6685.8468
40.48538,21,6687.121412
333.687814,186,6697.757085
176.233798,55,6700.911247
27.683937,44,6703.41484
56.393931,50,6706.347117
493.133517,110,6712.84152
169.096887,21,6714.118442
447.012783,138,6721.966743
6868.653843,115,6729.047678
